DR10,2024-07-25 19:38:09,313/2,868.6,-131,-1582,0,6,1/3
DR5,2024-07-25 19:38:56,85/14,865.9,-117,448,-4,5,4/5
DR1,2024-07-25 19:39:47,88/14,866.1,-113,456,-10,6,4/5
DR8,2024-07-25 19:41:29,359/14,868.0,-121,372,0,4,1/3
DR9,2024-07-25 19:42:18,311/2,868.0,-131,373,0,4,4/6
DR8,2024-07-25 19:43:09,360/14,868.0,-120,370,0,4,1/3
DR9,2024-07-25 19:46:28,342/14,868.0,-120,371,0,4,4/6
DR9,2024-07-25 19:49:49,343/14,868.0,-122,375,0,4,4/6
DR10,2024-07-25 19:50:40,324/8,868.6,-124,-1585,0,6,1/3
DR10,2024-07-25 19:53:10,337/14,868.6,-122,-1589,0,6,1/3
DR10,2024-07-25 19:54:50,325/8,868.6,-126,-1586,0,6,1/3
DR8,2024-07-25 19:56:30,361/14,868.0,-121,376,0,4,1/3
DR8,2024-07-25 19:57:20,329/2,868.0,-131,370,0,4,1/3
DR11,2024-07-25 19:58:09,316/8,868.6,-124,-1590,0,6,4/6
DR11,2024-07-25 19:58:59,361/14,868.6,-119,-1589,0,6,4/6
DR8,2024-07-25 20:00:40,330/8,868.0,-125,375,0,4,1/3
DR11,2024-07-25 20:02:19,362/14,868.6,-119,-1581,0,6,4/6
DR3,2024-07-25 20:03:08,72/8,865.9,-117,0,-10,5,4/5
DR9,2024-07-25 20:05:39,312/2,868.0,-133,379,0,4,4/6
DR3,2024-07-25 20:06:28,65/14,865.9,-116,451,-4,5,4/5
DR5,2024-07-25 20:08:08,99/14,866.1,-114,449,0,6,4/5
DR6,2024-07-25 20:09:48,340/14,866.1,-110,0,-4,8,4/5
DR11,2024-07-25 20:11:30,363/14,868.6,-120,-1603,0,6,4/6
DR9,2024-07-25 20:12:20,339/8,868.0,-126,372,0,4,4/6
DR8,2024-07-25 20:13:11,331/8,868.0,-125,375,0,4,1/3
DR10,2024-07-25 20:14:51,326/8,868.6,-127,-1586,0,6,1/3
