DR0,2024-07-11 15:33:12,  START OF TEST ,868.3,-77,430,15,20
DR0,2024-07-11 15:37:35,  START OF TEST ,868.3,-66,424,15,20
DR0,2024-07-11 17:28:46,  START OF TEST ,868.3,-103,430,-14,20
DR0,2024-07-11 17:32:56,1/14,866.1,-114,426,1,6
DR1,2024-07-11 17:33:45,1/2,865.9,-118,424,-10,5
DR10,2024-07-11 17:37:07,1/14,868.6,-126,-1622,0,6
DR6,2024-07-11 17:39:34,1/14,866.1,-112,0,-5,8
DR1,2024-07-11 17:41:15,1/14,865.9,-108,424,-7,5
DR3,2024-07-11 17:42:55,1/2,865.9,-117,415,-12,5
DR2,2024-07-11 17:43:45,1/14,866.1,-110,419,-8,6
DR8,2024-07-11 17:47:08,1/8,868.0,-133,337,0,4
DR8,2024-07-11 17:49:38,2/8,868.0,-131,334,0,4
DR9,2024-07-11 17:54:37,1/8,868.0,-124,338,0,4
DR1,2024-07-11 17:56:16,2/2,865.9,-119,420,-12,5
DR1,2024-07-11 17:58:46,2/14,865.9,-115,419,-1,5
DR10,2024-07-11 18:08:49,2/14,868.6,-120,-1623,0,6
DR0,2024-07-11 18:11:18,1/2,865.9,-115,418,-24,5
DR10,2024-07-11 18:12:09,3/14,868.6,-121,-1618,0,6
DR0,2024-07-11 18:14:38,2/14,866.1,-115,416,-12,6
DR8,2024-07-11 18:16:19,1/14,868.0,-129,329,0,4
DR10,2024-07-11 18:17:09,1/8,868.6,-126,-1630,0,6
DR9,2024-07-11 18:21:18,2/8,868.0,-136,335,0,4
DR9,2024-07-11 18:22:08,3/8,868.0,-128,328,0,4
DR11,2024-07-11 18:23:49,1/14,868.6,-118,-1632,0,6
DR0,2024-07-11 18:24:39,1/14,865.9,-109,417,-18,5
DR9,2024-07-11 18:26:19,4/2,868.0,-130,329,0,4
DR11,2024-07-11 18:30:30,2/8,868.6,-128,-1627,0,6
DR2,2024-07-11 18:31:18,1/14,865.9,-112,411,-14,5
DR8,2024-07-11 18:32:10,1/2,868.0,-130,325,0,4
DR8,2024-07-11 18:50:23,1/14,868.0,-117,323,0,4
DR0,2024-07-11 18:52:02,1/2,865.9,-114,413,-20,5
DR10,2024-07-11 18:54:34,1/2,868.6,-130,-1630,0,6
DR9,2024-07-11 18:55:23,1/14,868.0,-118,317,0,4
